300,-1373.5514030000006
300,-1371.7231070000007
300,-1373.0983870000007
300,-1371.7862470000007
300,-1373.5761690000008
300,-1374.090295000001
300,-1371.9358120000006
300,-1371.5575250000004
300,-1372.3712600000006
300,-1371.991943000001
300,-1224.0077069999973
300,-1223.3080470000002
300,-1220.6673339999973
300,-1223.9654860000003
300,-1220.097851
300,-1232.9358410000004
300,-1223.1786459999978
300,-1224.2922409999976
300,-1230.4416490000006
300,-1220.1385190000005
300,-1219.4901460000003
300,-1221.9621070000003
300,-1223.3156190000002
300,-1219.9069090000003
300,-1219.5364240000004
300,-1219.4794180000001
300,-1219.5198890000001
300,-1219.5035880000003
300,-1223.2739100000003
300,-1219.4869080000003
300,-1316.992830000001
300,-1327.7506340000004
300,-1322.0343330000007
300,-1316.9724200000007
300,-1318.1036730000008
300,-1301.6058890000002
300,-1322.6304390000007
300,-1311.6184720000008
300,-1306.9295040000002
300,-1327.9270340000005
300,-1333.4557560000007
300,-1333.4537640000008
300,-1333.4650610000003
300,-1333.4536320000007
300,-1333.4445630000005
300,-1333.4274630000004
300,-1332.843057000001
300,-1333.4559210000007
300,-1333.4448560000005
300,-1333.4502450000005
300,-1333.4481100000007
300,-1333.4438990000008
300,-1333.4489660000004
300,-1333.4322480000005
300,-1333.4448560000005
300,-1333.4593580000005
300,-1333.4383830000006
300,-1333.4445620000006
300,-1333.4537630000004
300,-1333.4480870000007
300,-1333.4274370000007
300,-1333.4390420000004
300,-1333.4391810000006
300,-1333.4445630000005
300,-1333.4537920000007
300,-1333.4593560000008
300,-1333.4614270000006
300,-1333.4391790000004
300,-1333.4379190000004
300,-1333.4425940000006
300,-1333.4537630000004
300,-1333.4544450000008
300,-1333.4480890000004
300,-1333.4448570000004
300,-1333.4432470000006
300,-1333.4489390000003
300,-1333.4425610000008
300,-1333.4425600000004
300,-1333.4593560000008
300,-1333.4426020000005
300,-1333.4425660000006
300,-1333.4650340000007
300,-1333.4315860000006
300,-1333.4488010000005
300,-1333.4391800000008
300,-1333.4650610000003
300,-1333.4432740000007
300,-1333.4481150000006
300,-1333.4481210000004
300,-1333.4614340000007
300,-1333.4481150000006
300,-1333.4448830000006
300,-1333.4480880000006
