300,-1452.3438269999992
300,-1353.6164230000009
300,-1353.6111350000008
300,-1353.5926630000008
300,-1353.6003090000008
300,-1353.591864000001
300,-1682.0346299999915
300,-1725.1632959999963
300,-1725.1520979999964
300,-1725.1583269999962
300,-1728.342187999995
300,-1728.6998019999949
300,-1725.7870859999962
300,-1725.1687879999963
300,-1725.1519219999964
300,-1725.1635679999963
300,-1726.153579999996
300,-1725.1519219999964
300,-1725.1500039999964
300,-1725.1518859999962
300,-1725.1709129999963
300,-1725.1387559999964
300,-1725.1583879999964
300,-1730.4265739999955
300,-1725.1627729999964
300,-1726.517243999996
300,-1725.1781789999964
300,-1731.905198999994
300,-1725.1572719999963
300,-1727.2335189999958
300,-1725.1581569999964
300,-1725.1562819999963
300,-1726.529871999996
300,-1726.153579999996
300,-1856.5777320000025
300,-1730.073475999994
300,-2166.7071489999994
300,-1269.2346739999998
300,-1828.3121039999994
300,-1685.3222200000039
300,-1629.6944039999994
300,-1782.8229270000074
300,-1724.728520000007
300,-1750.5126830000002
300,-1342.2191019999993
300,-1695.026123
300,-1733.1138919999964
300,-2121.300800999993
300,-1586.6834599999981
300,-2102.339819999998
300,-1674.0436280000063
300,-1689.3246950000039
300,-2140.0583770000067
300,-2159.713884000009
300,-2160.801801000008
300,-2166.753643000002
300,-2174.5915149999846
300,-1406.1544490000013
300,-2136.8607690000085
300,-2093.3968840000007
300,-2174.527908000001
300,-2134.263690999991
300,-2136.276768999997
300,-2088.538018999998
300,-1889.5406870000022
300,-2187.2419069999955
300,-1918.0024969999959
300,-2133.841409
300,-1785.5302899999972
300,-1789.2004789999996
300,-1866.338212
300,-2256.541722000002
300,-2085.193127000003
300,-2137.5173010000067
300,-1997.0537329999968
300,-2220.1032829999867
300,-2227.9174449999978
300,-1982.8448029999984
300,-1808.2865429999958
300,-1793.862786000003
300,-1801.0501030000016
300,-1795.4285479999978
300,-1630.8501619999995
300,-1702.4752090000004
300,-1478.8881110000011
300,-1349.2446700000003
300,-1467.620882000002
300,-1603.972089
300,-1382.086857
300,-1427.6208390000008
300,-1430.555548
300,-1725.2404519999977
300,-1409.511645000001
300,-1547.3581669999999
300,-1369.2797180000005
300,-1725.3033800000014
300,-1546.9748429999997
300,-1370.7517880000005
300,-1356.9570390000006
300,-1735.7688379999975
300,-1789.1623360000003
300,-1718.5129520000041
300,-1718.8259980000005
300,-1748.2129300000072
300,-1731.5698599999992
300,-1576.3260159999998
300,-1366.0739530000003
300,-1353.6010470000008
300,-1551.6316839999997
300,-1327.245461000001
300,-1352.4158950000003
300,-1350.2251570000008
300,-1352.377788000001
300,-1352.8393030000009
300,-1350.1627000000008
300,-1353.0361840000007
300,-1337.925485000001
300,-1352.4585920000006
300,-1350.032567000002
300,-1351.6442040000004
300,-1351.4969150000009
300,-1342.9828910000006
300,-1348.8905240000006
300,-1340.2219350000007
300,-1351.4754110000001
300,-1344.8152109999987
300,-1351.5472549999995
300,-1352.9679410000006
300,-1353.2774090000007
300,-1352.7308090000004
300,-1352.5139220000005
300,-1352.5298800000005
300,-1746.494623
300,-1335.7039439999987
300,-1730.8685109999903
300,-1552.132384000002
300,-1361.8582449999994
300,-1406.9828260000004
300,-1360.1729600000008
300,-1655.4749680000027
300,-1729.5912330000008
300,-1677.0505770000009
300,-1416.3230569999996
300,-1588.4628999999993
300,-1340.5167450000024
300,-1344.7458120000022
300,-1692.199274999989
300,-1616.6160340000013
300,-1507.6762329999997
300,-1770.5119539999941
300,-1321.4870690000064
300,-1732.5050249999997
300,-1728.6799490000087
300,-1728.9445200000089
300,-1728.9550110000089
300,-1669.6081619999936
300,-1728.6199370000088
300,-1735.9811449999997
300,-1728.9483180000088
300,-1728.9423170000089
300,-1728.9423170000089
300,-1728.9490720000088
300,-1728.9443690000087
300,-1728.4816749999914
300,-1728.1815290000088
300,-1728.9338930000088
300,-1738.3952980000033
300,-1726.909797000008
300,-1724.8501200000048
300,-1738.8136200000022
300,-1662.020049999999
300,-1724.798906999994
300,-1725.052044999994
300,-1718.1765779999998
300,-1735.0777380000036
300,-1734.86175599999
300,-1698.035109999991
300,-1672.4541340000071
300,-1724.826819000005
300,-1724.8266240000048
300,-1835.329414000003
300,-1777.200276999995
300,-1724.7241500000052
300,-1730.2634829999909
300,-1731.664773999994
300,-1724.826813000005
300,-1724.8365650000048
300,-1724.830550000005
300,-1724.819022000005
300,-1724.826631000005
300,-1724.8385920000048
300,-1736.6261250000073
300,-1669.8713690000002
300,-1540.4382609999957
300,-1579.5339669999971
300,-1796.628870000011
300,-1746.066673000002
300,-1790.9447129999994
300,-1630.4889149999979
300,-1724.836566000005
300,-1840.0795110000004
300,-1589.5923890000026
300,-1552.0441969999931
300,-1724.8314880000048
300,-1643.0907979999931
300,-1569.7933639999992
300,-1625.1393350000021
300,-1561.5801129999952
300,-1587.2801410000084
300,-1608.5062169999949
300,-1624.3500139999992
300,-1622.0227679999923
300,-1578.6432690000072
300,-1634.7786770000016
300,-1724.8450800000048
300,-1724.832577000005
300,-1724.832583000005
300,-1724.8267830000048
300,-1724.8190600000048
300,-1724.8258750000048
300,-1724.8365960000049
300,-1724.836345000005
300,-1724.8137810000048
300,-1724.8265930000048
300,-1724.8266240000048
300,-1724.8433040000048
300,-1724.8433100000047
300,-1724.8449220000048
300,-1724.854801000005
300,-1724.8373500000048
300,-1724.8318830000048
300,-1724.8450800000048
300,-1724.8373570000049
300,-1740.6977370000027
300,-1714.3811719999912
300,-1824.2407940000064
300,-1807.898336000001
300,-1739.1057980000048
300,-1728.9154999999887
300,-1728.8909069999888
300,-1728.9034729999887
300,-1728.9034729999887
300,-1728.9055119999887
300,-1728.8994439999888
300,-1728.9096099999888
300,-1730.7594429999904
300,-1740.2493309999913
300,-1728.9103869999888
300,-1728.9221069999887
300,-1748.6342540000057
300,-1728.8995909999887
300,-1728.9180709999887
300,-1728.9241779999888
300,-1728.8986669999888
300,-1728.8996279999888
300,-1728.8998549999887
300,-1743.8816629999926
300,-1711.7147499999937
300,-1789.5498480000037
300,-1798.9713820000027
300,-1726.2273420000045
300,-1731.0679340000052
300,-1730.8014910000109
300,-1733.1471829999957
300,-1742.405660000002
300,-1738.5903030000025
300,-1728.7920420000082
300,-1730.9831689999978
300,-1730.8458209999985
300,-1732.8098159999997
300,-1732.947663000002
300,-1735.6433450000038
300,-1809.0081259999988
300,-1693.4332899999993
300,-1733.5479560000033
300,-1684.4208779999997
300,-1750.2370790000007
300,-1439.7971719999964
300,-1551.6716879999992
300,-1312.328278000002
300,-1736.1857629999993
300,-1359.1223499999994
300,-1410.5269060000007
300,-1692.8441830000002
300,-1422.9762809999986
300,-1385.0104039999997
300,-1679.0835799999934
300,-1563.003221999991
300,-1569.3006729999922
300,-1551.4035240000055
300,-1603.2494870000064
300,-1579.5641899999996
300,-1485.937427000009
300,-1627.6266569999973
300,-1487.9857530000036
300,-1586.3647180000005
300,-1673.0556170000038
300,-1327.298318000006
300,-1381.8125679999991
300,-1410.6345339999975
300,-1333.241331000001
300,-1720.0179519999974
300,-1732.8665579999995
300,-1981.2789610000034
300,-1626.9782519999994
300,-1360.9088209999975
300,-1687.7788120000025
300,-1421.1817419999998
300,-1896.1356229999985
300,-1582.5663929999985
300,-1737.1339109999988
300,-1408.6617990000016
300,-1495.9479429999963
300,-1304.8186920000005
300,-1873.0402900000013
300,-1372.0900010000003
300,-1349.4308579999968
300,-1681.271342999995
300,-1725.6751820000018
300,-1479.8241389999987
300,-1380.0404869999975
300,-1543.9543669999953
300,-1499.3195989999995
300,-1266.7875409999956
300,-1249.5013000000001
300,-1300.8395359999993
300,-1265.3674709999996
300,-1202.745403000003
300,-1316.6012530000016
300,-1394.5826869999978
300,-1290.018611000002
300,-1253.991231000001
300,-1357.4623359999973
300,-1373.1403540000001
300,-1389.029672000002
300,-1496.097368999999
300,-1481.3779110000012
300,-1536.6776270000023
300,-1294.2848129999982
300,-1181.9690109999992
300,-1611.5707910000008
300,-1518.3155610000006
300,-1408.4558170000053
300,-1619.2193279999983
300,-1759.8713389999975
300,-1714.5370380000013
300,-1803.8824259999988
300,-1588.4181529999992
300,-1641.6960779999993
300,-1644.6946949999985
300,-1854.0587649999995
300,-1311.2271590000012
300,-1617.8818560000082
300,-1558.386336999995
300,-1571.744409000008
300,-1423.4211409999975
300,-1631.5701030000016
300,-1633.0504950000009
300,-1629.2250660000088
300,-1592.8441319999984
300,-1595.7015559999977
300,-1636.2278279999955
300,-1606.680334999999
300,-1555.7279989999925
300,-1540.3308089999994
300,-1682.0242220000066
300,-1615.489127
300,-1764.438536
300,-1553.9218549999975
300,-1543.486748000004
300,-1615.5725679999982
300,-1577.4487599999952
300,-1548.012062000005
300,-1544.3726230000038
300,-1555.9419799999898
300,-1547.4614980000051
300,-1555.223455999993
300,-1566.6240389999957
300,-1728.5137919999995
300,-1580.5987029999953
300,-1723.9349230000007
300,-1573.4257910000058
300,-1546.0141229999929
300,-1721.7982179999958
300,-1548.8571450000065
300,-1715.791773999998
300,-1724.4792679999964
300,-1661.435963999998
300,-1535.4994860000013
300,-1704.8769460000017
300,-1553.3852380000098
300,-1687.010357999995
300,-1716.8247399999998
300,-1699.7477549999985
300,-1701.9153490000103
300,-1666.8260699999964
300,-1668.1045690000062
300,-1614.2810299999958
300,-1591.750838000004
300,-1634.3122849999995
300,-1729.9219599999967
300,-1636.804432999996
300,-1743.2012280000083
300,-1557.1845170000095
300,-1597.8069699999937
300,-1646.0176629999935
300,-1481.5541079999991
300,-1561.3386700000074
300,-1523.9999650000004
300,-1709.0640970000004
300,-1642.9367769999978
300,-1560.474522999998
300,-1632.087224
300,-1569.0887339999956
300,-1307.979476999993
300,-1447.905727000001
300,-1544.9421539999994
300,-1124.1851229999988
300,-1153.362231999996
300,-1281.8150289999999
300,-1222.505020000006
300,-1148.9993069999925
300,-1126.0641360000027
300,-1248.6515460000023
300,-1146.6686869999905
300,-1143.7683099999972
300,-1319.4407800000006
300,-1076.381110999999
300,-1297.0164269999998
300,-1055.8428920000008
300,-1080.117594999999
300,-1297.8387189999996
300,-1029.8154010000085
300,-959.2368879999999
300,-1436.0833240000002
300,-1021.1752009999989
300,-880.2631060000003
300,-974.6298699999998
300,-1132.7116840000024
300,-992.1549630000002
300,-929.2149150000002
300,-934.8547310000013
300,-939.4975550000017
300,-912.4442930000016
300,-877.3066849999985
300,-1061.2492200000022
300,-1035.2536520000017
300,-928.7394389999995
300,-924.1049760000022
300,-935.789686
300,-915.5988080000005
300,-929.1715029999996
300,-1062.1728519999986
300,-1024.117953000001
300,-994.443163000001
300,-919.5556059999974
300,-930.8172539999988
300,-918.9730250000013
300,-966.5994649999969
300,-904.1971190000017
300,-930.8113539999981
300,-922.481205999999
300,-925.6188359999991
300,-930.9598659999984
300,-949.2596569999994
300,-913.870807999999
300,-917.305966999999
300,-1294.813366000001
300,-896.3078129999986
300,-1472.3491839999992
300,-880.040216000003
300,-967.2296739999995
300,-1001.6937909999999
300,-1433.8542940000018
300,-1432.6449519999965
300,-1604.470446999997
300,-1088.319242000001
300,-974.4450500000011
300,-1198.1234719999948
300,-927.8979300000005
300,-1485.5293489999995
300,-925.1646560000025
300,-898.00335
300,-1027.1024900000004
300,-938.3831649999995
300,-1615.9544670000002
300,-1536.5227770000045
300,-1160.4025470000013
300,-1200.9615370000004
300,-1027.8037190000002
300,-1566.8292159999962
300,-1058.2004379999992
300,-1223.1843269999972
300,-1270.8416449999997
300,-1101.0300710000015
300,-928.4419130000022
300,-1357.0820219999976
300,-938.7157929999998
300,-1177.1790159999998
282,-957.2776619999995
300,-1725.0379399999997
300,-1119.2462859999978
300,-1009.9225189999964
300,-955.5665280000027
300,-1058.6469659999977
300,-1118.2097399999998
300,-1098.7677340000005
300,-1051.707619000002
300,-1484.2291050000008
300,-1559.9947710000033
300,-1093.6163359999998
300,-1447.4741370000033
300,-1062.5089430000028
300,-1081.1841059999988
300,-923.8605550000004
300,-908.9606559999986
300,-1347.5121230000052
300,-1597.6159329999998
300,-1428.3384120000082
300,-1710.5522500000022
300,-893.1911000000007
300,-1410.9716089999997
300,-1048.4961480000002
300,-1124.3970130000016
300,-929.8477080000044
300,-1220.6136869999998
300,-924.999390999997
300,-934.3194220000022
